STATE,EVENT_ID,YEAR,MONTH_NAME,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
IOWA,10753,2007,February,Heavy Rain,41.02,-93.32,41.02,-93.32,0,0,0,0,5.00K,0.00K
IOWA,10754,2007,February,Heavy Rain,40.63,-93.9,40.63,-93.9,0,0,0,0,5.00K,0.00K
IOWA,10755,2007,February,Heavy Rain,40.7,-93.37,40.7,-93.37,0,0,0,0,5.00K,0.00K
NEBRASKA,13875,2007,February,Ice Jam,42.0011,-97.2988,42.0011,-97.2988,0,0,0,0,0.00K,0.00K
NEBRASKA,13877,2007,February,Ice Jam,41.3704,-97.2772,41.3704,-97.2772,0,0,0,0,0.00K,0.00K
WASHINGTON,11413,2007,January,Heavy Rain / Snow Melt,47.13,-117.25,47.13,-117.25,0,0,0,0,20.00K,0.00K
WASHINGTON,11414,2007,January,Heavy Rain,46.88,-117.35,46.88,-117.35,0,0,0,0,5.00K,0.00K
NEBRASKA,13878,2007,February,Ice Jam,41.47,-96.78,41.4355,-96.5,0,0,0,0,0.00K,0.00K
DELAWARE,26695,2007,April,Heavy Rain,39.68,-75.75,39.75,-75.53,0,0,0,0,0.00K,0.00K
ILLINOIS,26670,2007,April,Heavy Rain,41.48,-87.72,41.48,-87.72,0,0,0,0,0.00K,0.00K
INDIANA,26675,2007,April,Heavy Rain,41.57,-87.52,41.57,-87.52,0,0,0,0,0.00K,0.00K
NEBRASKA,13889,2007,March,Heavy Rain / Snow Melt,42.1796,-97.5024,42.1796,-97.5024,0,0,0,0,0.00K,0.00K
WEST VIRGINIA,23162,2007,April,Heavy Rain,38.97,-79.95,39.03,-79.93,0,0,0,0,5.00K,0.00K
WEST VIRGINIA,23163,2007,April,Heavy Rain,38.55,-80.03,38.83,-79.88,0,0,0,0,5.00K,0.00K
WEST VIRGINIA,23164,2007,April,Heavy Rain,38.22,-80.1,38.22,-80.1,0,0,0,0,2.00K,0.00K
WEST VIRGINIA,23181,2007,April,Heavy Rain,38.32,-82.22,38.42,-82.28,0,0,0,0,5.00K,0.00K
NEW JERSEY,23202,2007,March,Heavy Rain,40.55,-74.27,40.55,-74.27,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,21063,2007,March,Heavy Rain,40.1,-75.55,40.1,-75.55,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,21064,2007,March,Heavy Rain,39.92,-75.25,39.92,-75.25,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,21066,2007,March,Heavy Rain,40.07,-74.98,40.07,-74.98,0,0,0,0,0.00K,0.00K
WISCONSIN,22378,2007,March,Ice Jam,44.08,-87.67,44.08,-87.67,0,0,0,0,0.00K,0.00K
WISCONSIN,22381,2007,March,Heavy Rain / Snow Melt,44.88,-87.88,44.88,-87.88,0,0,0,0,0.00K,0.00K
WISCONSIN,22382,2007,March,Heavy Rain / Snow Melt,44.97,-90.07,44.97,-90.07,0,0,0,0,0.00K,0.00K
IOWA,23508,2007,March,Heavy Rain / Snow Melt,42.9368,-95.3905,42.9291,-95.4441,0,0,0,0,0.00K,0.00K
WISCONSIN,22380,2007,March,Heavy Rain / Snow Melt,44.45,-87.5,44.45,-87.5,0,0,0,0,0.00K,0.00K
TEXAS,22521,2007,March,Heavy Rain,29.68,-97.65,29.68,-97.65,0,0,0,0,0.00K,0.00K
NEW YORK,23680,2007,March,Heavy Rain / Snow Melt,43,-78.18,43,-78.18,0,0,0,0,125.00K,0.00K
NEW YORK,23682,2007,March,Heavy Rain / Snow Melt,43.1,-78.65,43.1,-78.65,0,0,0,0,25.00K,0.00K
IOWA,23509,2007,March,Heavy Rain / Snow Melt,42.8977,-95.4389,42.57,-95.72,0,0,0,0,0.00K,0.00K
WEST VIRGINIA,23140,2007,April,Heavy Rain,37.98,-82.02,37.73,-81.88,0,0,0,0,750.00K,0.00K
WEST VIRGINIA,23142,2007,April,Heavy Rain,37.62,-81.87,37.83,-82.42,0,0,0,0,600.00K,0.00K
WEST VIRGINIA,23144,2007,April,Heavy Rain,38.15,-81.45,38.33,-81.85,0,0,0,0,200.00K,0.00K
WEST VIRGINIA,23146,2007,April,Heavy Rain,38.28,-81.8,38.22,-82.2,0,0,0,0,200.00K,0.00K
NEW YORK,23689,2007,March,Heavy Rain / Snow Melt,42.15,-78.72,42.15,-78.72,0,0,0,0,50.00K,0.00K
NEW YORK,23690,2007,March,Heavy Rain / Snow Melt,42.12,-77.95,42.12,-77.95,0,0,0,0,25.00K,0.00K
WEST VIRGINIA,23147,2007,April,Heavy Rain,37.97,-81.53,38.08,-81.83,0,0,0,0,750.00K,0.00K
WEST VIRGINIA,23149,2007,April,Heavy Rain,37.57,-81.8,37.68,-81.63,0,0,0,0,50.00K,0.00K
WEST VIRGINIA,23150,2007,April,Heavy Rain,37.43,-81.58,37.48,-81.9,0,0,0,0,50.00K,0.00K
WEST VIRGINIA,23151,2007,April,Heavy Rain,37.97,-81.53,37.7,-81.33,0,0,0,0,25.00K,0.00K
WEST VIRGINIA,23152,2007,April,Heavy Rain,38.12,-81.27,37.9,-81.27,0,0,0,0,10.00K,0.00K
WEST VIRGINIA,23153,2007,April,Heavy Rain,38.33,-80.65,38.27,-81,0,0,0,0,10.00K,0.00K
WEST VIRGINIA,23156,2007,April,Heavy Rain,38.47,-80.87,38.45,-81.23,0,0,0,0,10.00K,0.00K
WEST VIRGINIA,23158,2007,April,Heavy Rain,38.65,-80.38,38.42,-80.55,0,0,0,0,10.00K,0.00K
WEST VIRGINIA,23161,2007,April,Heavy Rain,39,-80.23,39.05,-80.18,0,0,0,0,5.00K,0.00K
NEW JERSEY,21072,2007,March,Heavy Rain,40.8,-74.42,40.8,-74.42,0,0,0,0,0.00K,0.00K
NEW JERSEY,23203,2007,March,Heavy Rain,40.22,-74.25,40.22,-74.25,0,0,0,0,0.00K,0.00K
IOWA,23490,2007,March,Heavy Rain / Snow Melt,43.4878,-96.18,43.2511,-96.62,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23425,2007,March,Heavy Rain / Snow Melt,43.0643,-96.5038,42.6,-96.4911,0,0,0,0,0.00K,0.00K
IOWA,23124,2007,May,Heavy Rain,41.15,-95.17,40.92,-95.28,0,0,0,0,0.00K,0.00K
IOWA,23494,2007,March,Heavy Rain / Snow Melt,43.2553,-96.4833,42.9332,-96.5078,0,0,0,0,0.00K,0.00K
IOWA,20717,2007,May,Heavy Rain,41.08,-93.27,40.93,-93.45,0,0,0,0,300.00K,0.00K
NEW YORK,23687,2007,March,Heavy Rain / Snow Melt,42.5645,-79.17,42.5645,-79.17,0,0,0,0,75.00K,0.00K
NEW YORK,23688,2007,March,Heavy Rain / Snow Melt,42.08,-78.43,42.08,-78.43,0,0,0,0,100.00K,0.00K
VIRGINIA,23130,2007,April,Heavy Rain,37.08,-82.07,37.42,-82.03,0,0,0,0,2.00K,0.00K
NEW YORK,23693,2007,March,Heavy Rain / Snow Melt,43.1,-77.9,43.1,-77.9,0,0,0,0,25.00K,0.00K
NEW YORK,23683,2007,March,Heavy Rain / Snow Melt,42.95,-78.73,42.95,-78.73,0,0,0,0,25.00K,0.00K
NEW YORK,23684,2007,March,Heavy Rain / Snow Melt,42.9,-78.65,42.9,-78.65,0,0,0,0,50.00K,0.00K
MINNESOTA,23511,2007,March,Heavy Rain / Snow Melt,44.5011,-95.7084,44.2131,-96.0118,0,0,0,0,0.00K,0.00K
MINNESOTA,23512,2007,March,Heavy Rain / Snow Melt,43.8523,-96.2,43.5254,-96.22,0,0,0,0,0.00K,0.00K
NORTH CAROLINA,17112,2007,April,Heavy Rain,35.1,-77.03,35.1,-77.03,0,0,0,0,0.00K,0.00K
NORTH CAROLINA,17114,2007,April,Heavy Rain,34.75,-77.4,34.75,-77.4,0,0,0,0,0.00K,0.00K
IOWA,23497,2007,March,Heavy Rain / Snow Melt,42.9167,-96.55,42.5636,-96.5177,0,0,0,0,0.00K,0.00K
VIRGINIA,23131,2007,April,Heavy Rain,37.1,-82.38,37.22,-82.32,0,0,0,0,10.00K,0.00K
NEW YORK,23691,2007,March,Heavy Rain / Snow Melt,42.57,-78.05,42.57,-78.05,0,0,0,0,25.00K,0.00K
NEW YORK,23692,2007,March,Heavy Rain / Snow Melt,43.02,-77.8,43.02,-77.8,0,0,0,0,25.00K,0.00K
PENNSYLVANIA,21067,2007,March,Heavy Rain,40.38,-75.97,40.38,-75.97,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,21068,2007,March,Heavy Rain,39.88,-75.25,39.88,-75.25,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,23200,2007,March,Heavy Rain,41.02,-75.62,41.02,-75.62,0,0,0,0,0.00K,0.00K
IOWA,23505,2007,March,Heavy Rain / Snow Melt,43.4369,-95.2109,43.2577,-95.15,0,0,0,0,0.00K,0.00K
IOWA,23506,2007,March,Heavy Rain / Snow Melt,43.25,-95.2692,43.0098,-95.044,0,0,0,0,0.00K,0.00K
IOWA,20718,2007,May,Heavy Rain,41.22,-93.23,41.47,-93.03,0,0,0,0,300.00K,0.00K
DELAWARE,26696,2007,April,Heavy Rain,39.27,-75.7,39,-75.33,0,0,0,0,0.00K,0.00K
ILLINOIS,26663,2007,April,Heavy Rain,41.58,-87.78,41.58,-87.78,0,0,0,0,0.00K,0.00K
ILLINOIS,26668,2007,April,Heavy Rain,41.62,-87.72,41.62,-87.72,0,0,0,0,0.00K,0.00K
ILLINOIS,26669,2007,April,Heavy Rain,41.57,-87.55,41.57,-87.55,0,0,0,0,0.00K,0.00K
NEW YORK,23686,2007,March,Heavy Rain / Snow Melt,42.85,-78.75,42.85,-78.75,0,0,0,0,25.00K,0.00K
NEW YORK,23685,2007,March,Heavy Rain / Snow Melt,42.83,-78.77,42.83,-78.77,0,0,0,0,25.00K,0.00K
MISSOURI,22805,2007,March,Heavy Rain,37.1411,-94.32,37.1411,-94.32,0,0,0,0,0.00K,0.00K
NEW YORK,24063,2007,March,Ice Jam,42.03,-75.8,42.03,-75.8,0,0,0,0,250.00K,0.00K
MAINE,23554,2007,March,Heavy Rain / Snow Melt,44.2,-69.45,44.2,-69.45,0,0,0,0,4.00K,0.00K
MAINE,23555,2007,March,Heavy Rain / Snow Melt,44.32,-69.48,44.32,-69.48,0,0,0,0,12.00K,0.00K
PUERTO RICO,23695,2007,March,Heavy Rain,18.42,-66.67,18.42,-66.67,0,0,0,0,0.00K,0.00K
VIRGINIA,18689,2007,March,Heavy Rain,37.77,-78.88,37.77,-78.88,0,0,0,0,0.00K,0.00K
VIRGINIA,18690,2007,March,Heavy Rain,38.25,-78.12,38.25,-78.12,0,0,0,0,0.00K,0.00K
VIRGINIA,18691,2007,March,Heavy Rain,38.82,-77.63,38.82,-77.63,0,0,0,0,0.00K,0.00K
VIRGINIA,18687,2007,March,Heavy Rain,38.38,-78.27,38.38,-78.27,0,0,0,0,0.00K,0.00K
IOWA,20640,2007,April,Heavy Rain,40.73,-92.87,40.88,-92.88,0,0,0,0,250.00K,0.00K
IOWA,20641,2007,April,Heavy Rain,41.03,-93.47,41.02,-93.32,0,0,0,0,250.00K,0.00K
IOWA,20642,2007,April,Heavy Rain,41.5,-92.75,41.22,-92.43,0,0,0,0,250.00K,0.00K
SOUTH CAROLINA,22133,2007,March,Heavy Rain,34.85,-82.4,34.85,-82.4,0,0,0,0,0.00K,0.00K
SOUTH CAROLINA,22135,2007,March,Heavy Rain,35.03,-82.08,35.03,-82.08,0,0,0,0,0.00K,0.00K
SOUTH CAROLINA,22137,2007,March,Heavy Rain,34.8511,-82.7,34.88,-82.7705,0,0,0,0,0.00K,0.00K
IOWA,20631,2007,April,Heavy Rain,42.47,-93.82,42.23,-93.6,0,0,0,0,250.00K,0.00K
IOWA,20633,2007,April,Heavy Rain,42.03,-93.62,42.17,-93.5,0,0,0,0,500.00K,0.00K
IOWA,20632,2007,April,Heavy Rain,41.82,-93.62,41.53,-93.67,0,0,0,0,500.00K,0.00K
MAINE,23564,2007,March,Heavy Rain / Snow Melt,44.07,-69.18,44.07,-69.18,0,0,0,0,3.00K,0.00K
IOWA,20629,2007,April,Heavy Rain,41.58,-94.2,41.83,-94.12,0,0,0,0,500.00K,0.00K
IOWA,20630,2007,April,Heavy Rain,42.18,-94.1,42.07,-93.88,0,0,0,0,250.00K,0.00K
TEXAS,17227,2007,March,Heavy Rain,31.05,-96.83,31.05,-96.83,0,0,0,0,0.00K,0.00K
KANSAS,21483,2007,March,Heavy Rain,37.02,-96.18,37.02,-96.18,0,0,0,0,0.00K,0.00K
KANSAS,21484,2007,March,Heavy Rain,37.2,-95.3,37.2,-95.3,0,0,0,0,0.00K,0.00K
MAINE,23561,2007,March,Heavy Rain / Snow Melt,44.27,-69.15,44.27,-69.15,0,0,0,0,112.00K,0.00K
MAINE,23565,2007,March,Heavy Rain / Snow Melt,44.22,-69.27,44.22,-69.27,0,0,0,0,179.00K,0.00K
MAINE,23566,2007,March,Heavy Rain / Snow Melt,44.12,-69.25,44.12,-69.25,0,0,0,0,31.00K,0.00K
ILLINOIS,22156,2007,March,Heavy Rain,40.8911,-88.4118,40.8911,-88.4118,0,0,0,0,0.00K,0.00K
ILLINOIS,22260,2007,March,Heavy Rain,41.15,-89.07,41.15,-89.07,0,0,0,0,0.00K,0.00K
KANSAS,21485,2007,March,Heavy Rain,37.02,-95.95,37.02,-95.95,0,0,0,0,0.00K,0.00K
IOWA,20637,2007,April,Heavy Rain,42.07,-94.88,41.87,-94.68,0,0,0,0,250.00K,0.00K
MARYLAND,21297,2007,March,Heavy Rain,39.17,-76.63,39.17,-76.63,0,0,0,0,0.00K,0.00K
VIRGINIA,19972,2007,March,Heavy Rain,37.97,-79.6,37.97,-79.6,0,0,0,0,1.00K,0.00K
MAINE,23562,2007,March,Heavy Rain / Snow Melt,44.1,-69.12,44.1,-69.12,0,0,0,0,47.00K,0.00K
MAINE,23563,2007,March,Heavy Rain / Snow Melt,44.18,-69.07,44.18,-69.07,0,0,0,0,30.00K,0.00K
NEW YORK,24141,2007,March,Heavy Rain / Snow Melt,42.03,-75.8,42.03,-75.8,0,0,0,0,10.00K,0.00K
PENNSYLVANIA,24117,2007,March,Heavy Rain / Snow Melt,41.77,-76.43,41.77,-76.43,0,0,0,0,5.00K,0.00K
PENNSYLVANIA,24122,2007,March,Heavy Rain / Snow Melt,41.62,-76.05,41.62,-76.05,0,0,0,0,0.00K,0.00K
IOWA,20638,2007,April,Heavy Rain,42.17,-94.48,41.93,-94.2,0,0,0,0,250.00K,0.00K
IOWA,20639,2007,April,Heavy Rain,42.32,-95.05,42.42,-95,0,0,0,0,250.00K,0.00K
NEW YORK,20947,2007,March,Heavy Rain / Snow Melt,42.67,-74.5,42.67,-74.5,0,0,0,0,0.00K,0.00K
NEW YORK,24142,2007,March,Heavy Rain / Snow Melt,42.08,-76.05,42.08,-76.05,0,0,0,0,0.00K,0.00K
NEW YORK,24143,2007,March,Heavy Rain / Snow Melt,41.9832,-76.4872,41.9832,-76.4872,0,0,0,0,0.00K,0.00K
VIRGINIA,18692,2007,March,Heavy Rain,38.92,-78.18,38.92,-78.18,0,0,0,0,0.00K,0.00K
IOWA,21957,2007,May,Heavy Rain,40.8967,-95.5846,40.6307,-95.6096,0,0,0,0,0.00K,0.00K
IOWA,22097,2007,May,Heavy Rain,41.85,-95.6,41.57,-95.9,0,0,0,0,0.00K,0.00K
NEBRASKA,22249,2007,April,Heavy Rain,42.13,-98.03,42.13,-98.03,0,0,0,0,0.00K,0.00K
IOWA,20634,2007,April,Heavy Rain,42.55,-94.18,42.27,-94.07,0,0,0,0,250.00K,0.00K
IOWA,20635,2007,April,Heavy Rain,41.72,-94.93,41.55,-94.93,0,0,0,0,250.00K,0.00K
IOWA,20636,2007,April,Heavy Rain,42.28,-94.4,42.4,-94.63,0,0,0,0,250.00K,0.00K
VIRGINIA,18684,2007,March,Heavy Rain,39.08,-78.22,39.08,-78.22,0,0,0,0,0.00K,0.00K
VIRGINIA,18685,2007,March,Heavy Rain,38.97,-77.63,39.12,-77.55,0,0,0,0,0.00K,0.00K
TEXAS,15446,2007,March,Heavy Rain,33.6011,-97.15,33.6011,-97.15,0,0,0,0,0.00K,0.00K
TEXAS,17259,2007,March,Heavy Rain,32.45,-97.8,32.45,-97.8,0,0,0,0,0.00K,0.00K
ILLINOIS,21003,2007,March,Heavy Rain,42.28,-87.9699,42.28,-87.9699,0,0,0,0,0.00K,0.00K
KANSAS,21481,2007,March,Heavy Rain,37.07,-97.05,37.07,-97.05,0,0,0,0,0.00K,0.00K
KANSAS,21482,2007,March,Heavy Rain,37.27,-97.4,37.27,-97.4,0,0,0,0,0.00K,0.00K
NEW YORK,24043,2007,March,Heavy Rain / Snow Melt,42.28,-75.48,42.28,-75.48,0,0,0,0,10.00K,0.00K
IOWA,25659,2007,May,Heavy Rain,41.37,-93.48,41.37,-93.48,0,0,0,0,25.00K,0.00K
IOWA,25669,2007,May,Heavy Rain,40.63,-93.8,40.63,-93.8,0,0,0,0,25.00K,0.00K
SOUTH DAKOTA,23912,2007,March,Heavy Rain / Snow Melt,44.72,-97.03,44.72,-97.03,0,0,0,0,0.00K,0.00K
MAINE,23556,2007,March,Heavy Rain / Snow Melt,44.1,-69.38,44.1,-69.38,0,0,0,0,25.00K,0.00K
NEW YORK,24089,2007,March,Heavy Rain / Snow Melt,43.1,-75.67,43.1,-75.67,0,0,0,0,5.00K,0.00K
IOWA,25661,2007,May,Heavy Rain,41.02,-93.32,41.02,-93.32,0,0,0,0,25.00K,0.00K
IOWA,20713,2007,May,Heavy Rain,42.18,-94.7,41.92,-94.95,0,0,0,0,250.00K,0.00K
IOWA,20714,2007,May,Heavy Rain,41.85,-94.98,41.58,-94.88,0,0,0,0,250.00K,0.00K
IOWA,20715,2007,May,Heavy Rain,41.45,-94.77,41.23,-95.15,0,0,0,0,1.00M,0.00K
KANSAS,23664,2007,March,Heavy Rain,37.17,-94.83,37.17,-94.83,0,0,0,0,0.00K,0.00K
KANSAS,23665,2007,March,Heavy Rain,37.5,-94.85,37.5,-94.85,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23913,2007,March,Heavy Rain / Snow Melt,44.9307,-97.1433,44.9307,-97.1433,0,0,0,0,0.00K,0.00K
NEW YORK,24090,2007,March,Heavy Rain / Snow Melt,42.85,-76.45,42.85,-76.45,0,0,0,0,0.00K,0.00K
MAINE,23557,2007,March,Heavy Rain / Snow Melt,44.28,-69.25,44.28,-69.25,0,0,0,0,314.00K,0.00K
NEW YORK,24046,2007,March,Heavy Rain / Snow Melt,42.6,-76.17,42.6,-76.17,0,0,0,0,10.00K,0.00K
NEW YORK,24054,2007,March,Heavy Rain / Snow Melt,42.68,-75.5,42.68,-75.5,0,0,0,0,10.00K,0.00K
NEW YORK,24067,2007,March,Heavy Rain / Snow Melt,42.08,-76.05,42.08,-76.05,0,0,0,0,5.00K,0.00K
NEW YORK,24073,2007,March,Heavy Rain / Snow Melt,42.05,-76.45,42.05,-76.45,0,0,0,0,5.00K,0.00K
PENNSYLVANIA,24144,2007,March,Heavy Rain / Snow Melt,41.95,-76.52,41.95,-76.52,0,0,0,0,0.00K,0.00K
MAINE,23559,2007,March,Heavy Rain / Snow Melt,44.22,-69.07,44.22,-69.07,0,0,0,0,5.00K,0.00K
MAINE,23560,2007,March,Heavy Rain / Snow Melt,43.98,-69.33,43.98,-69.33,0,0,0,0,22.00K,0.00K
IOWA,22253,2007,May,Heavy Rain,40.8416,-95.2755,40.77,-95.37,0,0,0,0,932.00K,0.00K
ARKANSAS,24485,2007,April,Heavy Rain,35.27,-93.14,35.27,-93.14,0,0,0,0,0.00K,0.00K
NEW YORK,24092,2007,March,Heavy Rain / Snow Melt,43.07,-76.17,43.07,-76.17,0,0,0,0,0.00K,0.00K
NEW YORK,24136,2007,March,Heavy Rain / Snow Melt,42.28,-75.48,42.28,-75.48,0,0,0,0,5.00K,0.00K
NEW YORK,24139,2007,March,Heavy Rain / Snow Melt,42.6,-76.17,42.6,-76.17,0,0,0,0,10.00K,0.00K
IOWA,25662,2007,May,Heavy Rain,40.75,-93.15,40.75,-93.15,0,0,0,0,25.00K,0.00K
IOWA,25666,2007,May,Heavy Rain,41.4,-95.02,41.4,-95.02,0,0,0,0,50.00K,0.00K
MAINE,23552,2007,March,Heavy Rain / Snow Melt,43.87,-69.63,43.87,-69.63,0,0,0,0,46.00K,0.00K
MAINE,23553,2007,March,Heavy Rain / Snow Melt,43.95,-69.5,43.95,-69.5,0,0,0,0,25.00K,0.00K
IOWA,25656,2007,May,Heavy Rain,42.05,-92.92,42.05,-92.92,0,0,0,0,25.00K,0.00K
IOWA,25658,2007,May,Heavy Rain,41.3,-92.65,41.3,-92.65,0,0,0,0,25.00K,0.00K
NEW YORK,24059,2007,March,Heavy Rain / Snow Melt,42.33,-75.77,42.33,-75.77,0,0,0,0,0.00K,0.00K
KANSAS,22816,2007,March,Heavy Rain,37.2001,-94.7,37.2001,-94.7,0,0,0,0,0.00K,0.00K
NEW YORK,24077,2007,March,Heavy Rain / Snow Melt,42.1,-76.82,42.1,-76.82,0,0,0,0,5.00K,0.00K
NEW YORK,24085,2007,March,Heavy Rain / Snow Melt,42,-76.62,42,-76.62,0,0,0,0,0.00K,0.00K
KENTUCKY,19152,2007,March,Heavy Rain,36.9445,-83.83,36.9445,-83.83,0,0,0,0,0.00K,0.00K
TEXAS,15523,2007,March,Heavy Rain,32.45,-99.73,32.45,-99.73,0,0,0,0,9.00K,0.00K
NEW YORK,20442,2007,March,Ice Jam,42.8,-73.92,42.8,-73.92,0,0,0,0,0.00K,0.00K
TEXAS,22500,2007,March,Heavy Rain,30.12,-98.03,30.12,-98.03,0,0,0,0,0.00K,0.00K
MAINE,23578,2007,March,Heavy Rain / Snow Melt,44.45,-68.92,44.37,-69.2,0,0,0,0,21.00K,0.00K
MAINE,23580,2007,March,Heavy Rain / Snow Melt,44.48,-68.85,44.48,-68.85,0,0,0,0,14.00K,0.00K
IOWA,25650,2007,May,Heavy Rain,41.6,-93.62,41.6,-93.62,0,0,0,0,50.00K,0.00K
IOWA,25651,2007,May,Heavy Rain,41.48,-93.68,41.48,-93.68,0,0,0,0,25.00K,0.00K
MAINE,23581,2007,March,Heavy Rain / Snow Melt,44.58,-69.27,44.58,-69.27,0,0,0,0,14.00K,0.00K
WEST VIRGINIA,18612,2007,March,Heavy Rain,39.43,-77.8,39.43,-77.8,0,0,0,0,15.00K,0.00K
IOWA,25639,2007,May,Heavy Rain,43.42,-94.85,43.42,-94.85,0,0,0,0,25.00K,0.00K
NEBRASKA,25103,2007,June,Heavy Rain,41.7,-97.7,41.4704,-97.3027,0,0,0,0,0.00K,0.00K
IOWA,25640,2007,May,Heavy Rain,41.02,-92.4,41.02,-92.4,0,0,0,0,25.00K,0.00K
KANSAS,25820,2007,April,Heavy Rain,37.92,-95.4,37.92,-95.4,0,0,0,0,0.00K,0.00K
MAINE,23574,2007,March,Heavy Rain / Snow Melt,44.62,-69.02,44.62,-69.02,0,0,0,0,20.00K,0.00K
MAINE,23575,2007,March,Heavy Rain / Snow Melt,44.33,-68.97,44.33,-68.97,0,0,0,0,61.00K,0.00K
IOWA,25648,2007,May,Heavy Rain,41.53,-93.97,41.53,-93.97,0,0,0,0,50.00K,0.00K
IOWA,25649,2007,May,Heavy Rain,41.58,-93.72,41.58,-93.72,0,0,0,0,50.00K,0.00K
KANSAS,25821,2007,April,Heavy Rain,37.35,-95.27,37.35,-95.27,0,0,0,0,0.00K,0.00K
MAINE,23576,2007,March,Heavy Rain / Snow Melt,44.55,-68.85,44.55,-68.85,0,0,0,0,20.00K,0.00K
NEW JERSEY,24246,2007,March,Heavy Rain / Snow Melt,41.1,-74.15,41.1,-74.15,0,0,0,0,0.00K,0.00K
NEW JERSEY,24249,2007,March,Heavy Rain / Snow Melt,40.87,-74.15,40.87,-74.15,0,0,0,0,0.00K,0.00K
NEW JERSEY,24250,2007,March,Heavy Rain,40.7,-74.3,40.7,-74.3,0,0,0,0,0.00K,0.00K
NEW JERSEY,24251,2007,March,Heavy Rain / Snow Melt,41.02,-74.1,41.02,-74.1,0,0,0,0,0.00K,0.00K
NEW JERSEY,24252,2007,March,Heavy Rain,40.8,-74.22,40.8,-74.22,0,0,0,0,0.00K,0.00K
MAINE,23570,2007,March,Heavy Rain / Snow Melt,44.3,-68.9,44.3,-68.9,0,0,0,0,15.00K,0.00K
IOWA,25645,2007,May,Heavy Rain,41.83,-94.12,41.83,-94.12,0,0,0,0,50.00K,0.00K
IOWA,25647,2007,May,Heavy Rain,41.58,-94.2,41.58,-94.2,0,0,0,0,50.00K,0.00K
ARIZONA,91466,2007,December,Heavy Rain,33.8476,-111.3004,33.7974,-111.2647,0,0,0,0,50.00K,0.00K
MAINE,23567,2007,March,Heavy Rain / Snow Melt,44.27,-69.37,44.27,-69.37,0,0,0,0,38.00K,0.00K
MAINE,23568,2007,March,Heavy Rain / Snow Melt,44.42,-69,44.42,-69,0,0,0,0,77.00K,0.00K
MAINE,23571,2007,March,Heavy Rain / Snow Melt,44.55,-69.23,44.55,-69.23,0,0,0,0,4.00K,0.00K
MAINE,23573,2007,March,Heavy Rain / Snow Melt,44.27,-69.02,44.27,-69.02,0,0,0,0,44.00K,0.00K
MAINE,23582,2007,March,Heavy Rain / Snow Melt,44.52,-69.08,44.52,-69.08,0,0,0,0,10.00K,0.00K
MAINE,23583,2007,March,Heavy Rain / Snow Melt,44.63,-68.83,44.63,-68.83,0,0,0,0,25.00K,0.00K
IOWA,25652,2007,May,Heavy Rain,41.37,-93.57,41.37,-93.57,0,0,0,0,25.00K,0.00K
IOWA,25654,2007,May,Heavy Rain,41.2,-92.9,41.2,-92.9,0,0,0,0,25.00K,0.00K
SOUTH DAKOTA,23421,2007,March,Heavy Rain / Snow Melt,44.32,-96.8406,44.2333,-96.78,0,0,0,0,0.00K,0.00K
MAINE,23569,2007,March,Heavy Rain / Snow Melt,44.6,-68.87,44.6,-68.87,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,24124,2007,March,Heavy Rain / Snow Melt,41.25,-75.87,41.25,-75.87,0,0,0,0,0.00K,0.00K
NEW JERSEY,24245,2007,March,Heavy Rain / Snow Melt,40.88,-74.1,40.88,-74.1,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23423,2007,March,Heavy Rain / Snow Melt,43.82,-96.72,43.53,-96.73,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23424,2007,March,Heavy Rain / Snow Melt,43.53,-96.73,43.0866,-96.47,0,0,0,0,0.00K,0.00K
PENNSYLVANIA,24115,2007,March,Heavy Rain / Snow Melt,41.95,-76.52,41.95,-76.52,0,0,0,0,5.00K,0.00K
IOWA,25641,2007,May,Heavy Rain,41.6,-93.62,41.6,-93.62,0,0,0,0,50.00K,0.00K
IOWA,25643,2007,May,Heavy Rain,42.02,-94.38,42.02,-94.38,0,0,0,0,50.00K,0.00K
NEW JERSEY,21070,2007,March,Heavy Rain,40.72,-74.55,40.72,-74.55,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23416,2007,March,Heavy Rain / Snow Melt,43.4923,-97.8,43.1632,-97.6421,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23417,2007,March,Heavy Rain / Snow Melt,43.1601,-97.6,42.87,-97.3011,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,23422,2007,March,Heavy Rain / Snow Melt,44.1727,-96.7509,43.8422,-96.65,0,0,0,0,0.00K,0.00K
