EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,STATE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
5519147,2006,July,,MINNESOTA,,,,,0,0,0,0,
5519159,2006,July,,MINNESOTA,,,,,0,0,0,0,
5519150,2006,July,,MINNESOTA,,,,,0,0,0,0,
5519151,2006,July,,MINNESOTA,,,,,0,0,0,0,
5519152,2006,July,,MINNESOTA,,,,,0,0,0,0,
5519153,2006,July,,MINNESOTA,,,,,0,0,0,0,
5518475,2006,June,,PENNSYLVANIA,,,,,0,0,1,0,0
5519902,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519903,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519904,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519905,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519906,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519907,2006,July,,MICHIGAN,,,,,0,0,0,0,
5516095,2006,July,,IOWA,,,,,0,0,1,0,
5519908,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519909,2006,July,,MICHIGAN,,,,,0,0,0,0,
5519797,2006,July,,LOUISIANA,,,,,0,0,0,0,
5519798,2006,July,,LOUISIANA,,,,,0,0,0,0,
5519799,2006,July,,LOUISIANA,,,,,0,0,0,0,
5519800,2006,July,,LOUISIANA,,,,,0,0,0,0,
5520080,2006,July,,MARYLAND,,,,,0,0,0,0,
5516066,2006,June,,OKLAHOMA,,,,,0,0,1,0,
5516057,2006,June,,OKLAHOMA,,,,,0,0,0,0,
5516067,2006,June,,OKLAHOMA,,,,,0,0,1,0,
5520079,2006,July,,MARYLAND,,,,,0,0,0,0,
5512774,2006,May,,MICHIGAN,,,,,8,0,0,0,
5519789,2006,July,,MISSISSIPPI,,,,,0,0,0,0,
5519790,2006,July,,MISSISSIPPI,,,,,0,0,0,0,
5513890,2006,June,,CALIFORNIA,,,,,0,0,0,0,
5512784,2006,May,,MICHIGAN,,,,,1,0,0,0,
5513888,2006,June,,CALIFORNIA,,,,,0,0,1,0,
5512783,2006,May,,MICHIGAN,,,,,3,0,0,0,
5514489,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5519801,2006,July,,LOUISIANA,,,,,0,0,0,0,
5513885,2006,June,,CALIFORNIA,,,,,0,0,0,0,
5512782,2006,May,,MICHIGAN,,,,,1,0,0,0,
5513886,2006,June,,CALIFORNIA,,,,,0,0,0,0,
5513887,2006,June,,CALIFORNIA,,,,,0,0,0,0,
5513889,2006,June,,CALIFORNIA,,,,,0,0,0,0,
5512768,2006,May,,MICHIGAN,,,,,2,0,0,0,
5512772,2006,May,,MICHIGAN,,,,,3,0,0,0,
5512773,2006,May,,MICHIGAN,,,,,9,0,0,0,
5512769,2006,May,,MICHIGAN,,,,,2,0,0,0,
5511043,2006,June,,FLORIDA,,,,,0,0,0,0,
5510171,2006,May,,ILLINOIS,,,,,0,0,1,0,
5523150,2006,July,,OREGON,,,,,0,0,0,0,
5523152,2006,July,,OREGON,,,,,0,0,0,0,
5523154,2006,July,,OREGON,,,,,0,0,0,0,
5518682,2006,June,,OREGON,,,,,0,0,0,0,
5518684,2006,June,,OREGON,,,,,0,0,0,0,
5518685,2006,June,,OREGON,,,,,0,0,0,0,
5521806,2006,July,,MARYLAND,,,,,0,0,0,0,
5521952,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521300,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5523787,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523788,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523789,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523790,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523791,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523792,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523793,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523794,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523795,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523796,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523797,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523798,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523799,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523800,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523801,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523802,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523803,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523804,2006,July,,OKLAHOMA,,,,,0,0,2,0,
5523805,2006,July,,OKLAHOMA,,,,,0,0,2,0,
5523806,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5524398,2006,July,,MISSOURI,,,,,0,0,0,0,
5520137,2006,July,,DISTRICT OF COLUMBIA,,,,,0,0,0,0,
5520141,2006,July,,VIRGINIA,,,,,0,0,0,0,
5520142,2006,July,,VIRGINIA,,,,,0,0,0,0,
5522353,2006,July,,MISSOURI,,,,,0,0,0,0,
5521820,2006,July,,MARYLAND,,,,,0,0,0,0,
5523305,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523306,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523307,2006,July,,ARKANSAS,,,,,0,0,0,0,
5523400,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521302,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521303,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521304,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5523344,2006,July,,KANSAS,,,,,0,0,0,0,
5520285,2006,July,,WISCONSIN,,,,,0,0,0,0,
5521824,2006,July,,MARYLAND,,,,,0,0,1,0,
5521822,2006,July,,MARYLAND,,,,,0,0,0,0,
5521827,2006,July,,FLORIDA,,,,,0,0,1,0,
5521870,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521313,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5520282,2006,July,,WISCONSIN,,,,,0,0,0,0,
5520290,2006,July,,WISCONSIN,,,,,0,0,0,0,
5520284,2006,July,,WISCONSIN,,,,,0,0,0,0,
5523151,2006,July,,OREGON,,,,,0,0,0,0,
5521297,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521298,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521299,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5519193,2006,July,,INDIANA,,,,,0,0,0,0,
5523224,2006,July,,WASHINGTON,,,,,0,0,0,0,
5520287,2006,July,,WISCONSIN,,,,,0,0,0,0,
5523396,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523397,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523304,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5521751,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521865,2006,July,,ILLINOIS,,,,,0,0,1,0,
5521753,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521757,2006,July,,ILLINOIS,,,,,0,0,0,0,
5526288,2006,July,,WASHINGTON,,,,,0,0,0,0,
5526289,2006,July,,WASHINGTON,,,,,0,0,0,0,
5526290,2006,July,,WASHINGTON,,,,,0,0,0,0,
5523403,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521306,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5523345,2006,July,,KANSAS,,,,,0,0,0,0,
5523346,2006,July,,KANSAS,,,,,0,0,0,0,
5518686,2006,June,,OREGON,,,,,0,0,0,0,
5517565,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5523149,2006,July,,OREGON,,,,,0,0,0,0,
5523897,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523898,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523899,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523900,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5521311,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5523807,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523808,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523809,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523810,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523811,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5518687,2006,June,,WASHINGTON,,,,,0,0,0,0,
5526291,2006,July,,WASHINGTON,,,,,0,0,0,0,
5523392,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523398,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523343,2006,July,,KANSAS,,,,,0,0,0,0,
5522354,2006,July,,MISSOURI,,,,,0,0,1,0,
5523399,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523401,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523402,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521301,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521307,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521308,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521309,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521752,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521754,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521755,2006,July,,ILLINOIS,,,,,0,0,0,0,
5520143,2006,July,,VIRGINIA,,,,,0,0,0,0,
5522355,2006,July,,MISSOURI,,,,,0,0,0,0,
5522356,2006,July,,MISSOURI,,,,,0,0,0,0,
5522360,2006,July,,MISSOURI,,,,,0,0,0,0,
5523904,2006,July,,TEXAS,,,,,0,0,0,0,
5523905,2006,July,,TEXAS,,,,,0,0,0,0,
5523906,2006,July,,TEXAS,,,,,0,0,0,0,
5523907,2006,July,,TEXAS,,,,,0,0,0,0,
5523908,2006,July,,TEXAS,,,,,0,0,0,0,
5523909,2006,July,,TEXAS,,,,,0,0,0,0,
5523910,2006,July,,TEXAS,,,,,0,0,0,0,
5518681,2006,June,,OREGON,,,,,0,0,0,0,
5521294,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521295,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521296,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521305,2006,July,,SOUTH DAKOTA,,,,,0,0,1,0,0
5521310,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5521756,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521312,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5517563,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5522203,2006,July,,ILLINOIS,,,,,0,0,0,0,
5523155,2006,July,,OREGON,,,,,0,0,0,0,
5523308,2006,July,,ARKANSAS,,,,,0,0,0,0,
5518683,2006,June,,OREGON,,,,,0,0,0,0,
5523225,2006,July,,WASHINGTON,,,,,0,0,0,0,
5522357,2006,July,,MISSOURI,,,,,0,0,0,0,
5522361,2006,July,,MISSOURI,,,,,0,0,0,0,
5522362,2006,July,,MISSOURI,,,,,0,0,0,0,
5522363,2006,July,,MISSOURI,,,,,0,0,0,0,
5522204,2006,July,,ILLINOIS,,,,,0,0,0,0,
5517549,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5517550,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5523153,2006,July,,OREGON,,,,,0,0,0,0,
5523301,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523302,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523303,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5520162,2006,July,,VIRGINIA,,,,,0,0,0,0,
5522358,2006,July,,MISSOURI,,,,,0,0,0,0,
5522359,2006,July,,MISSOURI,,,,,0,0,0,0,
5520293,2006,July,,WISCONSIN,,,,,0,0,0,0,
5522290,2006,July,,OKLAHOMA,,,,,0,0,3,0,
5522294,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522291,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5519763,2006,July,,MISSISSIPPI,,,,,0,0,0,0,
5520283,2006,July,,WISCONSIN,,,,,0,0,0,0,
5522006,2006,July,,KANSAS,,,,,0,0,0,0,
5522007,2006,July,,KANSAS,,,,,0,0,0,0,
5522141,2006,July,,INDIANA,,,,,0,0,0,0,
5522142,2006,July,,INDIANA,,,,,0,0,0,0,
5522008,2006,July,,KANSAS,,,,,0,0,0,0,
5522009,2006,July,,KANSAS,,,,,0,0,0,0,
5520163,2006,July,,WEST VIRGINIA,,,,,0,0,0,0,
5520289,2006,July,,WISCONSIN,,,,,0,0,0,0,
5519764,2006,July,,MISSISSIPPI,,,,,0,0,0,0,
5526284,2006,July,,WASHINGTON,,,,,0,0,0,0,
5526280,2006,July,,OREGON,,,,,0,0,0,0,
5526281,2006,July,,OREGON,,,,,0,0,0,0,
5526282,2006,July,,OREGON,,,,,0,0,0,0,
5526283,2006,July,,OREGON,,,,,0,0,0,0,
5526285,2006,July,,WASHINGTON,,,,,0,0,0,0,
5526286,2006,July,,WASHINGTON,,,,,0,0,0,0,
5526287,2006,July,,WASHINGTON,,,,,0,0,0,0,
5520291,2006,July,,WISCONSIN,,,,,0,0,0,0,
5520292,2006,July,,WISCONSIN,,,,,0,0,0,0,
5522148,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522149,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522150,2006,July,,ILLINOIS,,,,,0,0,0,0,
5522151,2006,July,,ILLINOIS,,,,,0,0,0,0,
5520286,2006,July,,WISCONSIN,,,,,0,0,0,0,
5520288,2006,July,,WISCONSIN,,,,,0,0,0,0,
5521293,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,0
5523148,2006,July,,OREGON,,,,,0,0,0,0,
5521984,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521985,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521986,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5521861,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521862,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521863,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521864,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521866,2006,July,,ILLINOIS,,,,,0,0,0,0,
5525198,2006,July,,KANSAS,,,,,0,0,0,0,
5525199,2006,July,,KANSAS,,,,,0,0,0,0,
5525201,2006,July,,KANSAS,,,,,0,0,0,0,
5525202,2006,July,,KANSAS,,,,,0,0,3,0,
5525204,2006,July,,KANSAS,,,,,0,0,0,0,
5526129,2006,August,,TENNESSEE,,,,,0,0,1,0,0K
5522422,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5528923,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5524517,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524518,2006,July,,ILLINOIS,,,,,0,0,0,0,
5523156,2006,July,,OREGON,,,,,0,0,0,0,
5522312,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522313,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522231,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522232,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522323,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522324,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522411,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5526137,2006,August,,MISSOURI,,,,,0,0,0,0,
5526140,2006,August,,MISSOURI,,,,,0,0,0,0,
5526141,2006,August,,MISSOURI,,,,,0,0,0,0,
5526142,2006,August,,MISSOURI,,,,,0,0,0,0,
5526168,2006,August,,ILLINOIS,,,,,0,0,1,0,
5526174,2006,August,,ILLINOIS,,,,,0,0,0,0,
5526437,2006,July,,MICHIGAN,,,,,0,0,0,0,
5529851,2006,August,,KANSAS,,,,,0,0,0,0,
5523309,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522228,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522229,2006,July,,KENTUCKY,,,,,0,0,0,0,
5523068,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5523069,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5523070,2006,July,,CALIFORNIA,,,,,6,0,3,0,
5523067,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5523071,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5524503,2006,July,,MISSOURI,,,,,0,0,0,0,
5524510,2006,July,,ILLINOIS,,,,,3,0,0,0,
5524511,2006,July,,ILLINOIS,,,,,0,0,0,0,
5531126,2006,August,,MICHIGAN,,,,,0,0,0,0,
5522220,2006,July,,KENTUCKY,,,,,4,0,0,0,
5522226,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522227,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522224,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522318,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522319,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522320,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522321,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522322,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5526167,2006,August,,ILLINOIS,,,,,0,0,0,0,
5529253,2006,August,,MISSOURI,,,,,0,0,0,0,
5529254,2006,August,,MISSOURI,,,,,0,0,0,0,
5531503,2006,August,,NEW YORK,,,,,0,0,0,0,
5524870,2006,July,,WISCONSIN,,,,,0,0,0,0,
5524871,2006,July,,WISCONSIN,,,,,0,0,0,0,
5522219,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522049,2006,July,,MINNESOTA,,,,,0,0,0,0,
5522050,2006,July,,MINNESOTA,,,,,0,0,0,0,
5522304,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522314,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522315,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522307,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522308,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523063,2006,July,,CALIFORNIA,,,,,5,0,0,0,
5523064,2006,July,,CALIFORNIA,,,,,0,0,2,0,
5523065,2006,July,,CALIFORNIA,,,,,10,0,1,0,
5523066,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5527615,2006,August,,SOUTH CAROLINA,,,,,0,0,0,0,
5522221,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522301,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522222,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522223,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522309,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522310,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5526136,2006,August,,MISSOURI,,,,,0,0,0,0,
5529742,2006,August,,KANSAS,,,,,0,0,0,0,
5529743,2006,August,,KANSAS,,,,,0,0,0,0,
5529744,2006,August,,KANSAS,,,,,0,0,0,0,
5529850,2006,August,,KANSAS,,,,,0,0,0,0,
5529745,2006,August,,KANSAS,,,,,0,0,0,0,
5529746,2006,August,,KANSAS,,,,,0,0,0,0,
5525203,2006,July,,KANSAS,,,,,0,0,0,0,
5522302,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522303,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522306,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523072,2006,July,,CALIFORNIA,,,,,6,0,10,0,
5523073,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5528015,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5528016,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5528017,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5526139,2006,August,,MISSOURI,,,,,0,0,0,0,
5529852,2006,August,,KANSAS,,,,,0,0,0,0,
5530001,2006,August,,MISSOURI,,,,,0,0,0,0,
5530002,2006,August,,MISSOURI,,,,,0,0,0,0,
5529853,2006,August,,KANSAS,,,,,0,0,0,0,
5522305,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523163,2006,July,,WASHINGTON,,,,,0,0,0,0,
5523339,2006,July,,KANSAS,,,,,0,0,0,0,
5528018,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5528024,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5526440,2006,July,,MICHIGAN,,,,,0,0,0,0,
5527200,2006,July,,PENNSYLVANIA,,,,,0,0,0,0,
5527201,2006,July,,PENNSYLVANIA,,,,,0,0,0,0,
5527360,2006,July,,KANSAS,,,,,0,0,0,0,
5527361,2006,July,,KANSAS,,,,,0,0,0,0,
5527362,2006,July,,KANSAS,,,,,0,0,0,0,
5527363,2006,July,,KANSAS,,,,,0,0,0,0,
5529255,2006,August,,MISSOURI,,,,,0,0,0,0,
5525200,2006,July,,KANSAS,,,,,0,0,0,0,
5526169,2006,August,,ILLINOIS,,,,,0,0,0,0,
5526170,2006,August,,ILLINOIS,,,,,0,0,0,0,
5523158,2006,July,,OREGON,,,,,0,0,0,0,
5523161,2006,July,,WASHINGTON,,,,,0,0,0,0,
5528007,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5528008,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5528014,2006,August,,PENNSYLVANIA,,,,,0,0,0,0,
5522233,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522325,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522235,2006,July,,KENTUCKY,,,,,0,0,0,0,
5526171,2006,August,,ILLINOIS,,,,,0,0,0,0,
5526172,2006,August,,ILLINOIS,,,,,0,0,0,0,
5526173,2006,August,,ILLINOIS,,,,,0,0,0,0,
5523162,2006,July,,WASHINGTON,,,,,0,0,0,0,
5523159,2006,July,,WASHINGTON,,,,,0,0,0,0,
5522230,2006,July,,KENTUCKY,,,,,0,0,0,0,
5522317,2006,July,,ARKANSAS,,,,,0,0,0,0,
5522236,2006,July,,ILLINOIS,,,,,0,0,0,0,
5522415,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5524504,2006,July,,MISSOURI,,,,,0,0,0,0,
5524505,2006,July,,MISSOURI,,,,,7,0,0,0,
5524506,2006,July,,MISSOURI,,,,,0,0,0,0,
5524507,2006,July,,MISSOURI,,,,,0,0,0,0,
5524508,2006,July,,ILLINOIS,,,,,1,0,0,0,
5524509,2006,July,,ILLINOIS,,,,,0,0,0,0,
5526441,2006,July,,MICHIGAN,,,,,0,0,0,0,
5525950,2006,August,,VIRGINIA,,,,,0,0,0,0,
5525205,2006,July,,KANSAS,,,,,0,0,0,0,
5526436,2006,July,,MICHIGAN,,,,,0,0,0,0,
5526427,2006,July,,MICHIGAN,,,,,0,0,0,0,
5526235,2006,August,,TENNESSEE,,,,,0,0,1,0,
5526442,2006,July,,MICHIGAN,,,,,0,0,0,0,
5526443,2006,July,,MICHIGAN,,,,,25,0,0,0,
5526428,2006,July,,MICHIGAN,,,,,0,0,0,0,
5522237,2006,July,,ILLINOIS,,,,,0,0,0,0,
5525861,2006,August,,MISSOURI,,,,,0,0,0,0,
5525862,2006,August,,MISSOURI,,,,,0,0,0,0,
5525860,2006,August,,MISSOURI,,,,,0,0,0,0,
5525863,2006,August,,MISSOURI,,,,,13,0,0,0,
5525195,2006,July,,KANSAS,,,,,0,0,0,0,
5525196,2006,July,,KANSAS,,,,,0,0,1,0,
5524496,2006,July,,MISSOURI,,,,,0,0,0,0,
5524497,2006,July,,MISSOURI,,,,,0,0,0,0,
5524498,2006,July,,MISSOURI,,,,,0,0,0,0,
5524492,2006,July,,MISSOURI,,,,,0,0,0,0,
5524499,2006,July,,MISSOURI,,,,,0,0,0,0,
5526429,2006,July,,MICHIGAN,,,,,0,0,0,0,
5522423,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5525858,2006,August,,MISSOURI,,,,,0,0,0,0,
5526438,2006,July,,MICHIGAN,,,,,0,0,0,0,
5526439,2006,July,,MICHIGAN,,,,,0,0,0,0,
5521851,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521850,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521857,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521859,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521852,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521853,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521854,2006,July,,ILLINOIS,,,,,0,0,0,0,
5525182,2006,July,,KANSAS,,,,,0,0,0,0,
5526274,2006,July,,OREGON,,,,,0,0,0,0,
5522225,2006,July,,KENTUCKY,,,,,0,0,0,0,
5521855,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521856,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521858,2006,July,,ILLINOIS,,,,,0,0,0,0,
5521860,2006,July,,ILLINOIS,,,,,0,0,0,0,
5525197,2006,July,,KANSAS,,,,,0,0,0,0,
5524618,2006,July,,ILLINOIS,,,,,0,0,1,0,
5524619,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524627,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524628,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524629,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524630,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524631,2006,July,,ILLINOIS,,,,,0,0,0,0,
5525184,2006,July,,KANSAS,,,,,0,0,0,0,
5526272,2006,July,,OREGON,,,,,0,0,0,0,
5526273,2006,July,,OREGON,,,,,0,0,0,0,
5526275,2006,July,,OREGON,,,,,0,0,0,0,
5526276,2006,July,,OREGON,,,,,0,0,0,0,
5526277,2006,July,,OREGON,,,,,0,0,0,0,
5523407,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5523881,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523882,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523883,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523884,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5523885,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5521821,2006,July,,MARYLAND,,,,,0,0,0,0,
5522021,2006,July,,KANSAS,,,,,0,0,0,0,
5522031,2006,July,,KANSAS,,,,,0,0,0,0,
5522032,2006,July,,KANSAS,,,,,0,0,0,0,
5522035,2006,July,,KANSAS,,,,,0,0,0,0,
5521823,2006,July,,MARYLAND,,,,,0,0,0,0,
5526333,2006,July,,CALIFORNIA,,,,,0,0,0,0,
5522417,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522418,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5522421,2006,July,,OKLAHOMA,,,,,0,0,0,0,
5520361,2006,July,,WISCONSIN,,,,,0,0,0,0,
5520362,2006,July,,WISCONSIN,,,,,0,0,0,0,
5519781,2006,July,,MISSISSIPPI,,,,,0,0,0,0,
5521758,2006,July,,ILLINOIS,,,,,0,0,0,0,
5523160,2006,July,,WASHINGTON,,,,,0,0,0,0,
5523335,2006,July,,KANSAS,,,,,2,0,0,0,
5523412,2006,July,,SOUTH DAKOTA,,,,,0,0,0,0,
5526217,2006,August,,ILLINOIS,,,,,0,0,24,0,
5524632,2006,July,,ILLINOIS,,,,,0,0,0,0,
5526176,2006,August,,MISSOURI,,,,,0,0,1,0,
5526175,2006,August,,ILLINOIS,,,,,0,0,0,0,
5524521,2006,July,,ILLINOIS,,,,,0,0,0,0,
5524491,2006,July,,MISSOURI,,,,,0,0,0,0,
5525193,2006,July,,KANSAS,,,,,0,0,0,0,
5525700,2006,August,,MARYLAND,,,,,0,0,0,0,
